First Level Heading,Second Level Heading,Third Level Heading,Definition
Multilingual Demographic Dictionary,Chapter 7 • Population growth and replacement,730,"A demographic model1 consists of a theoretical construct representing the evolution of a population (of individuals, couples, families, households, etc.) and its structure on the basis of its initial state and the effect of various demographic variables (such as fertility, fecundability, mortality, etc.). In a static model2, these variables remain constant; in a dynamic model3, they are allowed to change over time. A further distinction is made between deterministic models4 which assign functional relations between definite values of the variables, as if the studied population were infinitely large, and stochastic models5 or probabilistic models5 which consider the probability of various events occurring to individuals over the duration of the process under study. The model may be set out in mathematical formulas or take the form of a simulation6 where specific values of the variables are included in a system of relations. Macrosimulations7 may for example involve population projections made by the component method (720-5). In microsimulations8, events are made to occur randomly to individuals or groups over time according to sets of probabilities assigned to the variables in the model.
Note:The word is also used as an adjective in such expressions as model tables."
Multilingual Demographic Dictionary,Chapter 8 • Spatial mobility,801,"The study of spatial mobility1 or geographic mobility1 is concerned with the quantitative aspects of moves2 made by individuals in geographic space. The distinguishing characteristic of migration3 is that it involves a change in usual place of residence (310-6*) and implies movement across an administrative boundary. The administrative unit left by the migrant is the place of origin4 or place of departure4; the unit to which the migrant goes is the place of destination5 or place of arrival5. The concept of migration is often not applied to moves made by persons without a fixed place of residence, for example, nomads are excluded from the count of migrants in many countries. In practice it is sometimes difficult to distinguish between migration, which implies a relatively permanent change of residence, and temporary moves6, except on the basis of criteria of length of absence7 from the place of origin or duration of stay8 at the place of destination. In general, geographic mobility does not include short-term trips which involve no change of usual residence, even though such moves may deserve study because of their economic and social importance. Commuting9 involves the daily or weekly journey from place of residence to place of work or schooling; seasonal moves10 have a yearly periodicity. Transits11, which are moves across a territory to reach a destination, do not involve migration with respect to the territory crossed. Tourist traffic12 or vacationing12 also are not included in geographic mobility.
Note:Spatial mobility is distinguished from social mobility (920-4) and occupational mobility (921-3). Migration, n. - migrate, v. - migrant, n.: one who migrates, also used as adj. - migratory, adj.: pertaining to migration. The term migration refers to a process and cannot serve in English (in contrast to French) to describe a particular move; it is rarely used in the plural. Some authors view all residential mobility (803-6) as migration. For most, however, migratory moves involve the crossing of a boundary, and the administrative unit selected is called the migration defining area. The terms country of arrival and country of reception are appropriate when international migration is the subject of interest. Commute, v. - commuter, n.: one who regularly travels from his place of residence to his place of work. The expression journey to work is also used to describe this type of movement. Seasonal movement is more accurate than the frequently used term seasonal migration since these moves rarely involve a change of usual residence."
Multilingual Demographic Dictionary,Chapter 8 • Spatial mobility,802,"When migration is observed over time, it is convenient to compare the place of residence at a fixed past date1 or the place of last previous residence2 with the place of current residence3. An individual whose administrative unit of residence differs at the beginning and end of a certain interval is identified as a migrant4. Migrants may be classified as emigrants5 or out-migrants5 with respect to their place of origin and as immigrants6 or in-migrants6 with respect to their place of current residence. When a census or survey has included a question on previous place of residence2, the information generated concerns in fact the latest migration7 or latest change of residence7, whatever its date. A migrant is any individual who has had at least one prior residence in a different administrative unit from his or her current residence; such an individual can be considered to have migrated into8 the current residence, and migrated out9 of the previous one. A lifetime migrant11 is a person whose place of birth10 was in a different administrative unit from his or her current residence. In specific cases, migrants can be qualified as emigrants for political, religious or ethical reasons12★, or immigrants for political, religious or ethical reasons13★.
Note:Strictly speaking, under this concept a migrant must have been born before the beginning of the migration defining interval and must survive until the end. This definition is sometimes extended to include children born during the interval who are allocated to the place of residence of their mother at the beginning of the interval. The number of recorded migrants is not necessarily equal to the number of moves which occurred during the interval for these individuals, as any one may have moved several times in the interval, or even have returned to his previous place of residence by the time of the census or survey. Usually the place of birth is defined as the place of usual residence of the mother at the time of the birth even though custom or the location of medical facilities may have resulted in the birth occurring elsewhere."
Multilingual Demographic Dictionary,Chapter 8 • Spatial mobility,803,"The population of a sovereign country (305-3) may be involved in internal migration1 when both place of departure (801-4) and place of destination (801-5) are within the country, or in international migration2 which occurs across national boundaries. The term external migration3 is sometimes encountered in the latter sense. International migration is called immigration4 or emigration5 according to whether the country in question is the country of destination or the country of origin, respectively. When the country is divided into sub-areas, movement within the boundaries of each sub-area are local moves6 and constitute residential mobility6, while movement between sub-areas is called in-migration7 or out-migration8 depending on whether the sub-area considered is the place of destination or the place of origin for the migrants. A migration stream9 is a group of migrants having a common origin and destination. The larger stream between two sub-areas is called the dominant stream10 and the smaller the counterstream11.
Note:The definitions of migration in this paragraph can be extended to the migrants involved. The distinction between internal and international migration is not always precise when territories within a country are more or less autonomous. Simple commuting across a national border receives the name of border traffic, and should not be mistaken for international migration. Immigration, n. - immigrate, v. - immigrant, n. and adj. Emigration, n. - emigrate, v. - emigrant, n. and adj."
Multilingual Demographic Dictionary,Chapter 8 • Spatial mobility,804,"When an individual migrates several times during a certain period, his or her moves may be distinguished according to the order of migration1. The duration of residence2 or duration of stay2 refers either to the interval between the arrival in a place and the subsequent departure for another destination or to the interval since the most recent move. Return migration3 involves movement back either to the initial area, or to any previous place of residence. Repeat migration4 or chronic migration4 refers to a tendency to migrate several times over a relatively short time interval. Rural-urban migration5 sometimes takes the form of serial migration6, stage migration6 or step migration6, as migrants tend to move to large cities as a final place of destination by a series of shorter, intermediate migrations to cities or areas of successively larger size. The serial migrations7★ between a series of cities of different sizes is sometimes used when net migration of each city is positive and results from an excess of in-migration from the rural sector and smaller cities over emigration to the larger cities.
Note:Individuals involved in return migration are called return migrants. When repeat migration involves moving to new areas, some authors talk of secondary migration and of secondary migrants, in contrast to primary migration which involves first order or primary migrants. This is a source of confusion, since these terms usually take the meaning of 806-4."
Multilingual Demographic Dictionary,Chapter 8 • Spatial mobility,805,"The contribution of migration (801-3) to overall population growth  or population growth due to migration1★ (701-1) is due to net migration2, i.e., the difference between the number of arrivals3 and the number of departures4. Net migration can have a negative or a positive sign; net immigration5 or net in-migration5 is used when arrivals exceed departures, and net emigration6 or net out-migration6 when the opposite is true. The sum of arrivals and departures in a country can be used to measure the volume of migration7. A similar concept, applied to sub-areas of a country, is the migration turnover8. The net stream9 or net interchange9 of migration between two areas is defined as the difference between the stream (803-9) and the counterstream (803-11), whereas the gross interchange10 is the sum of stream and counterstream.
Note:This may also be called the balance of migration or the migration balance. Terms such as ""net migrant"" should be avoided, and phrases such as the net number of migrants should be preferred."
Multilingual Demographic Dictionary,Chapter 8 • Spatial mobility,806,"Spontaneous migration1, voluntary migration1 or free migration1 is the result of the initiative and free choice of the migrants. In the absence of concerted action, the movement is referred to as individual migration2. When entire families are moving together, the term family migration3 is sometimes encountered. Secondary migration4 or ancillary migration4 is induced by the movement of others, as when children follow the head of the family. An example of such migration is family reunification9★, which pertains to the migration of family members, including children, of the family head.  The movement of workers or of members of the labor force in response to employment opportunities is referred to as labor migration5. Moves occurring as a result of marriage and when individuals retire from the labor force are sometimes referred to respectively as marriage migration6 or retirement migration7. Chain migration8★ or linked migration8★ refers to a pattern of migration to specific places of destination, where a prospective migrant has a relative (114-3*) or friend who has established a residence and is willing to provide information and support.
Note:Although the terms are sometimes used in a different sense (cf. 804-4*), a primary migrant is the person who makes the actual migration decision while a secondary migrant is an individual such as a young child whose migration is the result of another person’s decision."
Multilingual Demographic Dictionary,Chapter 8 • Spatial mobility,807,Where groups of individuals or families decide to migrate together collective migration1 or group migration1 will result. Mass migration2 involves a very large number of migrants. The term exodus3 may be used for a sudden mass migration caused by some emergency or catastrophe.
Multilingual Demographic Dictionary,Chapter 8 • Spatial mobility,808,"Voluntary migration (806-1) contrasts with forced migration1, in which individuals are compelled by public authorities to move. Repatriation2 applies to forced return of individuals to their country of origin. Another example of forced migration is the expulsion3 from their places of abode either of individuals or of whole groups of people. The term evacuation4 is generally reserved for the movement of whole populations in order to safeguard them from some catastrophe, such as earthquakes, floods, operations of war or the like. A refugee5 has usually migrated on his own volition, though there may have been strong pressure on him to migrate because his continued stay in his country of origin may have exposed him to danger of persecution. A displaced person6 is a person who has been moved by a public authority from his place of origin. This move may have taken place as a result of large-scale displacement of population7 or population transfer7, or population exchange8.
Note:Repatriation, n. - repatriate, v. Expulsion, n. - expel, v - expellee, n., one who has been expelled. The term deportation is used for expulsion of an individual person from his country of residence because his continued residence is considered undesirable by the authorities. Deportation, n. - deport, v. - deportee, n. Evacuation, n. evacuate, v, - evacuee, n., a person who has been evacuated."
Multilingual Demographic Dictionary,Chapter 8 • Spatial mobility,809,"The process by which immigrants adjust themselves to conditions in the area of destination falls into several categories: naturalization (331-1), the acquisition of legal citizenship; absorption1 the entry into productive economic activity; assimilation3, integration into the social structure on terms of equality; and acculturation2 the adoption of the customs and values of the population in the place of destination."
Multilingual Demographic Dictionary,Chapter 8 • Spatial mobility,810,"When immigrants from a particular territory do not assimilate in their new country but retain the customs of their place of origin (801-3), they are called a colony1. This raises problems of coexistence2 between different populations. These may be solved by the fusion3 of the populations, i.e. by the disappearance of recognizable differences, or by the integration4 of one of the populations into the other. Segregation5 exists in a territory where two or more populations live but remain separated by barriers imposed by custom or by the force of law.
Note:Colony, n. colonize, v., to found a colony, also used in the sense of settling a new territory - colonist, n., member of a colony. Coexistence, n.-coexist, v. Segregation, n. - segregate, v.In extreme cases, the conflict may result in genocide, i.e. an attempt by one population to exterminate the other. Exterminate, v. - extermination, n."
Multilingual Demographic Dictionary,Chapter 8 • Spatial mobility,811,"Migration policy1 is one aspect of population policy (105-2). Most countries through their immigration laws2, restrict the admittance of foreign nationals. These laws frequently provide for selective immigration3 of persons with certain specified characteristics. Some countries have established quota systems4 whereby the number of immigrants is fixed in relation to the national origin5. Measures designed to influence the redistribution of population6 within a country through internal migration (803-1) are usually more indirect in character."
Multilingual Demographic Dictionary,Chapter 8 • Spatial mobility,812,"Migration statistics1 are compiled to reveal the volume of migration, the direction of migratory movement and the characteristics of migrants. The accuracy with which each of these kinds of facts is ascertained depends upon the method of compilation, as most migration statistics consists of approximations and estimates rather than precise measurements. Direct measurement of migration2 requires a system of recording movements as they occur. The most complete migration statistics are developed from population registers in which all changes of residence are recorded. They allow measurement of internal and of international migration, but are more satisfactory for the former than for the latter. In countries where these population registers do not exist, a certain number of administrative record systems which do not cover the entire population can be used for particular purposes. Thus, voter registration records3, social security records4 tax-payers records5 or dwelling records6 may yield information on internal migration. In the case of overseas migration, statistics may be based on passenger lists7 or manifests7 of ships and aircraft. Counts of persons crossing a political frontier yield only very crude data; most of all in areas with much frontier traffic (803-2*) special steps must be taken to distinguish migrants from travellers8, who do not change their place of residence, and persons in transit 801-11). The number of visas9 or entry permits9 granted and the number of residence permits10 or labor permits11 issued may also be used as an indication of the migration of foreign nationals.
Note:Traveller, n. - travel, v. - travel, n.: the process of travelling. In certain countries residents who wish to travel abroad are required to obtain exit permits or exit visas, records of which may serve as a source of information on migratory movements."
Multilingual Demographic Dictionary,Chapter 8 • Spatial mobility,813,"Information collected in censuses and surveys allows the development of statistics on migrants1. Depending on the questions asked, these usually include statistics on in-migrants2, statistics on out-migrants2 and place-of-birth statistics3. This approach has limits for the study of international migration; emigrants cannot be studied, whereas immigrants are known, whatever their country of origin."
Multilingual Demographic Dictionary,Chapter 8 • Spatial mobility,814,"Where it is not possible to determine migration directly, indirect estimates of net migration may be obtained by the residual method1 or method of residues1 in which the change in population between two dates is compared with the change due to natural growth; the difference between the two figures is attributed to migration. The vital statistics method2 consists of computing the difference between total population change, as assessed from two censuses, and natural increase (701-7) during the intercensal period. The survival ratio method3 is commonly used to estimate net migration by age; it does not require actual death statistics. Survival ratios are derived from life tables and are applied to a sub-population in one census to give expected numbers by age at the time of the other census. A comparison between the observed and the expected population may be used to estimate the balance of migration by age for the subpopulation. When place-of-birth statistics4★ (813-3) by age and current residence are available in two consecutive censuses, it is possible to make indirect estimates of migration streams.
Note:The equation showing that the difference between total population change and natural increase is equal to migration has sometimes received the name of balancing equation. In order to use it for the estimation of net migration, one must assume that omissions (230-3) and multiple countings (230-5) are equal for both censuses. The major variants of this procedure are called the life table survival ratio method and the national census survival ratio method. In the forward survival ratio method, the population at the beginning of an intercensal period serves to estimate the expected population at the end of the period, and the procedure is reversed in the reverse survival ratio method; the average survival ratio method combines these two approaches."
Multilingual Demographic Dictionary,Chapter 8 • Spatial mobility,815,"The generic term migration rate1 refers to any rate which measures the relative frequency of migration within a population. Unless indicated otherwise these rates should be taken as annual migration rates2. They may be obtained as the ratio of the average annual number of movements during a certain period, to the average population of the period. An annual rate of net migration3 and an annual rate of total migration4 are calculated in a similar fashion by using the appropriate information on net and total migration. An index of migration effectiveness5 or effectiveness index5 is calculated as the ratio of net migration to total in- and out-migration. The range of the index is from zero, when arrivals and departures are equal in number, to one, when migration is entirely one way.
Note:Other denominators may serve to compute the rate, such as the population at the beginning or the end of the period, or the number of person-years lived by the population of the area. Also: Index of migration efficiency or efficiency index."
Multilingual Demographic Dictionary,Chapter 8 • Spatial mobility,816,"Proportions of migrants1 can be obtained by relating the number of migrants during a period to the population to which or from which they are migrating. When the proportion of out-migrants2 is obtained by dividing the number who reported moving out of the area by the population residing in the area at the beginning of the period and alive at the end, this index measures the probability of moving for the population at risk, and among other uses, it can be used in the preparation of population projections where migration is accounted for separately. But other populations are often used in practice as denominators to compute proportions of migrants. Similarly, the proportion of in-migrants3 is sometimes obtained by dividing the number of in-migrants in an area during a period, by the population of the area at the end of the period; but the denominator could also be the population at the beginning of the period, or the average of the beginning and end populations. The proportion of lifetime in-migrants4 can be derived from information on the place of birth, dividing the number of persons born out of the area by the enumerated population of the area. The proportion of lifetime out-migrants5 can be obtained by dividing the number of persons in a country living outside of their area of origin, either by the total number of persons born in that area, or by those among them who still live there. When such characteristics of the migrants as age (322-1), occupation (352-2) or level of education (342-1) are known, indices of migration differentials6 are used to contrast the migrants and the rest of the population of destination. The index is equal to the quantity 1 minus the ratio of the proportion of migrants in the population having the characteristic studied to the proportion of migrants in the whole population. The index of migration differentials is equal to zero when the population with the given characteristic has the same migration behavior as the rest of the population. The term selectivity of migration7 indicates that the comparison is between the in-migrants and the population from which they were drawn, at the area of origin (801-4). When comparing the characteristics of the in-migrants  to those of the population at the place of arrival (801-5) the term migration difference8★ is sometimes used.
Note:For example, the selectivity of migration from Mexico was decreasing because differences in characteristics between migrants and nonmigrants fade over time; also the origins of Mexican immigrants was increasingly diverse because of the spread of  Mexican migration networks in the USA."
Multilingual Demographic Dictionary,Chapter 8 • Spatial mobility,817,"Longitudinal migration analysis1 requires information on the successive moves of an individual over time, information which is normally available only from population registers (213-1) or retrospective surveys (203-8). Several refined measures of migration are available from this type of data, such as a first migration probability2, defined as the probability that a group of non-migrants3 aged x will be involved in migration for the first time before reaching age x + n . These probabilities can be used to calculate a non-migrant table4. The latter, when combined with a life table (432-3) will lead to a double decrement survivorship schedule of non-migrants5. Similarly, migration probabilities by order of move6 can be computed, as well as the proportion of migrants of a given order who have not gone on to make a subsequent move within a certain migration defining interval. The all orders migration rate7 is the ratio of moves of all orders in a year to the average population size of the cohort (116-2) over the year. The cumulation of these rates for a cohort up to a given date provides an estimate of the mean number of moves8 in the absence of mortality. A survivorship schedule can be combined with an age-specific all orders migration table9 to estimate the average number of remaining moves for an individual of a given age, given the prevailing mortality."
Multilingual Demographic Dictionary,Chapter 8 • Spatial mobility,818,"In studying migrants between two areas during a period, one commonly used measure is the index of migration intensity1, obtained by dividing the number of migrants from area A to area B by the product of the number of inhabitants in B at the end of the period, and the number of inhabitants of A at the beginning of the period who are still alive at the end. This index, divided by the ratio of the total number of migrants to the square of the population of the country, yields a migration preference index2. When the numerator is restricted to the net stream of migration, the resulting measure is called an index of net velocity3. The effectiveness of migration streams4 is measured by relating the absolute value of the net migration stream to the gross interchange (805-10).
Note:This index can be interpreted as the probability that two individuals alive at the end of the period selected randomly, one among those residing in area A at the beginning of the period, and the other among those residing in B at the end of the period, will be identical. The availability of data may impose various other denominators."
Multilingual Demographic Dictionary,Chapter 8 • Spatial mobility,819,"Migration models1 fall in two broad categories. The first relates migration streams (803-9) between two areas to social, economic or demographic variables. These variables are often classified as push factors2 when they characterize repulsion2 from the area of origin, as pull factors3 resulting in attraction3 to the area of destination, and as intervening obstacles4 between the two areas. The simplest of these models are gravity models5: the streams between the two areas are directly proportional to the size of their population, and inversely proportional to the distance6 between them, raised to a certain power. Other models consider that the streams are proportional to the opportunities in the area of destination, and inversely proportional to intervening opportunities7 between origin and destination. Models in the second broad category are stochastic models (730-5) and refer to individuals rather than to populations; they link the probability of migrating to a certain number of personal characteristics such as age or the previous history of migration.
Note:Or Pareto-type models. Distance can be measured in diverse ways: a straight line, the route, the number of intervening areas, etc."
Multilingual Demographic Dictionary,Chapter 9 • Economic and social aspects of demography,901,"A part of population theory (105-1) is concerned with the social and economic determinants and consequences of population trends. The theoretical treatment of population was largely centered in the past on the relation between total population and resources1, i.e., the means available to maintain the population, or production2, the creation of goods and services. More recently, the emphasis has shifted to the interrelations between population growth (701-1) and its components, and economic growth (903-1), particularly with respect to consumption3, saving4, investment5 and labor market6★."
Multilingual Demographic Dictionary,Chapter 9 • Economic and social aspects of demography,902,"Consideration of the relations between population size and resources leads to the concepts of overpopulation1 and underpopulation2. These terms are defined only at a given fixed level of development3. When neither a larger nor a smaller population would yield advantages, there is said to be an optimum population4, sometimes briefly called an optimum4. The advantages yielded may be economic in character and in that case it is an economic optimum5. The discussion of economic optima generally proceeds in terms of economic welfare but, as this is difficult to ascertain empirically, the level of living6 or standard of living6 is sometimes substituted. This is approximated by the real national income per capita7 i.e., the total amount of goods and services produced in a particular period (or its equivalent in money income adjusted for variation in purchasing power) divided by the total population during the period.
Note:Overpopulation, n. - overpopulated, adj. Underpopulation, n. - underpopulated, adj. Some writers have used the concept of a power optimum and a social optimum as well as of an economic optimum. The expression ""standard of living"" is restricted by some economists to mean an accepted goal or recognized set of needs, as constrasted with the level of living actually attained. Others use these terms interchangeably. Other measures such as the gross national product per capita, are also used."
Multilingual Demographic Dictionary,Chapter 9 • Economic and social aspects of demography,903,"Economists have emphasized the dynamic relations between economic growth1 or economic development1 and rates of population growth and changes in population structure; they are less interested today in the static concept of an optimum size, than in the dynamic concept of the optimum rate of growth2 of population, i.e., the rate of growth which will be consistent with the maximum rate of increase of the level of living. These relations are of particular concern in countries with a low level of living, which have come to be called less developed countries3 or developing countries3.
Note:Also: underdeveloped countries or low-income countries. They are commonly contrasted with the developed countries, or more developed countries."
Multilingual Demographic Dictionary,Chapter 9 • Economic and social aspects of demography,904,"The maximum population1 of a territory, sometimes called its carrying capacity1, is generally understood in an absolute sense to mean the largest number of persons that could be sustained under specified conditions; but is sometimes used to denote the largest number that could be supported at an assumed standard of living. Conversely, the minimum population2 is generally taken to be the smallest number of persons in an area which is consistent with group survival3."
Multilingual Demographic Dictionary,Chapter 9 • Economic and social aspects of demography,905,"The term population pressure1 is linked to concepts relating the size of the population and the resources (901-1) available. To say that this pressure is strong or weak in a certain area is to suggest that the population of the area is near or far from the maximum consistent with the resources which are available. According to Malthusian population theory2, so called after its originator, Thomas Malthus, there will inevitably be pressure of population on the means of subsistence3. Any change in the volume of available means of subsistence would generate population growth (701-1) until population equilibrium4 would again be attained when the level of living had reached a subsistence level5, i.e., a level just sufficient to maintain life. The equilibrium would be maintained by the elimination of any surplus population10★ either through positive checks6, sometimes known as Malthusian checks6 (famine, pestilence and war), or through the preventive check7 of moral restraint8 consisting of postponement of marriage9, coupled with abstinence from sexual relations before marriage.
Note:and 7. The terms positive check and preventive check in English are generally used only with reference to the doctrines of Malthus."
Multilingual Demographic Dictionary,Chapter 9 • Economic and social aspects of demography,906,"Although the term Malthusianism1 originally refers to the theories of Malthus, it is often used today to denote the doctrine that a check in the rate of population growth is desirable. Neo-Malthusianism2, whilst accepting the desirability of checking population growth, advocates that such restriction should be achieved through the use of birth control methods (627-3).
Note:Malthusianism, n. - Malthusian, adj.: conforming to the doctrines of Malthus. The terms are sometimes used mistakenly to refer to the advocacy of family planning programs to solve economic problems."
Multilingual Demographic Dictionary,Chapter 9 • Economic and social aspects of demography,907,"The process of transition from a situation in which both fertility and mortality were relatively high to one in which they are relatively low which has been observed in many countries, is called the demographic transition1 or population transition1. In the process of moving from a pre-transitional stage2 to a post-transitional stage3, there is typically a lag between the declines of mortality and fertility, so that a stage of transitional growth4 of population results. Economists have studied changes in productivity5, i.e., production per member of the labor force, or per head of the population, associated with this transitional period.
Note:Sometimes called the vital revolution. A further distinction is made between the fertility transition and the mortality transition. The theory of the demographic transition associates historical changes in vital rates with socio-economic transformations attending the process of industrialization and urbanization."
Multilingual Demographic Dictionary,Chapter 9 • Economic and social aspects of demography,910,"In eugenics1, a theory which examined the role of  heredity2, the transmission of hereditary characteristics3, such as the color of the eyes, from generation to generation. Acquired characteristics4 are not so transmitted. A lethal characteristic5 generally brings about the early death of the foetus.
Note:Eugenics, n. - eugenic, adj. - eugenist, n.: a specialist in eugenics. Heredity, n. - hereditary, adj."
Multilingual Demographic Dictionary,Chapter 9 • Economic and social aspects of demography,911,"The transmission of hereditary characteristics operates through genes1 which are transmitted to children by their parents. Genetics2 is the science concerned with the transmission and effects of hereditary factors. The genes are carried by chromosomes3 which are long filaments of DNA (deoxyribonucleic acid) located in the cell’s nucleus. The position of a gene on a chromosome is called its locus4. Genes occupying the same locus affect the same characteristic, although they do so in various ways which correspond to various alleles5 of the gene in this locus. The new cell formed by the union of two sexual cells or gametes6 during the process of conception (602-1) is called a zygote7.
Note:All of the genes carried by an individual are collectively called his or her genetic endowment. Genetics, n. - genetic, adj. - geneticist, n.: a specialist in genetics."
Multilingual Demographic Dictionary,Chapter 9 • Economic and social aspects of demography,912,"The set of two genes of an individual at the same locus is called a genotype1; the genotype is said to be homozygous2 if the alleles are identical at a given locus; it is said to be heterozygous3 in the opposite case. The phenotype4 consists in the observable characteristics as determined by the genotype and the environment. If an heterozygous individual (AA’) cannot be distinguished from an homozygous individual (AA), the allele A is said to be dominant5 over allele A’, and A’ is said to be recessive6. Genes are subject to sudden and apparently random changes, called mutations7. Panmixia8 or random mating8 insures uniform distribution of genes within populations.
Note:Mutation, n. - mutant, adj. or n."
Multilingual Demographic Dictionary,Chapter 9 • Economic and social aspects of demography,913,"A distinction was made between positive eugenics1, aimed at increasing the number of persons believed to have desirable characteristics, and negative eugenics2 aimed at restricting the reproduction of persons expected to transmit undesirable characteristics or hereditary defects3. Much attention has been given to the discussion of eugenic sterilization4, i.e., the sterilization of persons likely to transmit undesirable characteristics to their descendants. Objections to this measure have been raised on moral grounds and also because of its relatively low efficiency in reducing the frequency of recessive genes (912-6). Among the measures proposed, pre-marital examination5 may be mentioned; this is designed to give couples intending to marry information about the probable quality of their offspring, so that prospective partners to dysgenic marriages6, i.e., those likely to produce defectives, may be warned."
Multilingual Demographic Dictionary,Chapter 9 • Economic and social aspects of demography,914,The probability that an individual of reproductive age will have a given number of offspring who also attain reproductive age may depend on his genotype (912-1). This differential reproduction is called selection1. The selective value2 or fitness value2 of a genotype is the relative number of children of individuals with the genotype who survive to reproductive age. The mean selective value3 or fitness3 of a population is equal to the average of the selective values for the genotypes of its members. The genetic load4 of the population is the relative decline in the mean value of fitness resulting from the presence of different genotypes with varying fitness values. Random fluctuation of the frequency with which a specific gene is found in different generations of a population is called the genetic drift5. The gene structure6 of a population refers to the distribution of the frequencies of different alleles (911-5) on a given locus (911-4) within the members of the population. The genotypic structure7 of a population refers to the distribution of different genotypes on the same locus.
Multilingual Demographic Dictionary,Chapter 9 • Economic and social aspects of demography,915,"In the case of an inbred individual, i.e., an individual whose parents have a common ancestor, two genes are said to be identical genes1 by descent, if both were carried by the same ancestor and are on the same locus. The probability that an individual chosen at random in a population carries two genes identical by descent is the coefficient of inbreeding2 of the population. The coefficient of kinship3 of a population is the probability that two individuals chosen at random in that population carry genes identical by descent on the same locus."
Multilingual Demographic Dictionary,Chapter 9 • Economic and social aspects of demography,920,"In many studies, the population is divided into a number of social status groups1 or into socioeconomic groups1 according to occupation, income, education or similar indices of economic status. The term social class2 has a sociological connotation which is only approximated by the type of grouping generally used in demographic work. The division of society into a number of such groups is called social stratification3. Movement between different social status groups is called social mobility4; a distinction is made between upward mobility5 and downward mobility6 in the social hierarchy. The mobility of children with respect to their parents’ social class is called inter-generational social mobility7.
Note:A caste is a closed social group in which social status and position in the social hierarchy are ascribed. Social mobility by an individual in his or her own lifetime is called intra-generational social mobility."
Multilingual Demographic Dictionary,Chapter 9 • Economic and social aspects of demography,921,"Labor mobility1 is the general term that covers not only an individual’s changes of occupation2 under the name of occupational mobility3 but also job mobility4, or changes of employer, and industrial mobility5, or changes of industry."
Multilingual Demographic Dictionary,Chapter 9 • Economic and social aspects of demography,922,"Interest in the problems of aged persons (324-8) and aging (326-3) has given rise to a special branch of studies called gerontology1 including the special branch of medicine called geriatrics2.
Note:Gerontology, n. - gerontological, adj. - gerontologist, n.: a specialist in gerontology. Geriatrics, n, - geriatric, adj. - geriatrician, n.: a specialist in geriatrics."
Multilingual Demographic Dictionary,Chapter 9 • Economic and social aspects of demography,930,"A population policy (105-2) is a series of measures taken by public authorities to influence the trend of population change, or principles offered as a basis for such measures. A distinction is made between populationist1 policies designed to increase the population, to accelerate its rate of growth or to check actual or incipient population decline or depopulation2, and restrictionist3 or population control3 policies for the purpose of checking population growth or reducing the rate of population increase. Among the former, pronatalist4 policies, which attempt to increase the birth rate (332-1), are particularly important. In contrast to pronatalist policies, there are antinatalist5 policies, which are designed to reduce the frequency of births. Population policy may also include a component of population redistribution6 policy designed to influence the territorial distribution of population, as well as a component of migration policy7★. Health policy8★, which aims to reduce morbidity (420-1) and mortality (401-1), is an other component of population policy.
Note:Also called Malthusian policies. See 906-1."
Multilingual Demographic Dictionary,Chapter 9 • Economic and social aspects of demography,931,"In many countries allowances1, benefits1 or grants2 are given to the parents of children. In general an allowance is a sum of money which is paid periodically, whereas a grant is paid on a single occasion only. Family allowance3 or children’s allowance3 denotes a sum of money paid regularly to parents with a specified number of children. In many fiscal systems, tax rebates4 are granted in respect of dependent children. Other monetary benefits paid in some countries include maternity grants5 or birth grants5 which are paid upon the birth of a child, pre-natal allowances6 paid to expectant mothers during pregnancy, and on occasion marriage loans7 granted to newly-married couples in order to assist them in setting up a household."
Multilingual Demographic Dictionary,Chapter 9 • Economic and social aspects of demography,932,"Many other public measures, such as housing programs or measures in the field of public health1, may have an impact on demographic phenomena. The provision of services for pregnant women such as pre-natal clinics2 and for parturient (603-4*) women may help in reducing late foetal, infant and maternal mortality (cf. 410, 411, 413, and 424-5). Services which are primarily designed to help the mother are called maternity services3; those meant to assist the child are infant welfare services4 or child welfare services4."
Multilingual Demographic Dictionary,Chapter 9 • Economic and social aspects of demography,933,"Population programs1 designed to reduce fertility in developing countries have included family-planning education2 and family-planning services3, either alone or in association with health programs4 and social welfare programs5, particularly maternal and child health programs6 designed to reduce mortality. Some countries resorted to incentives7 and disincentives8 of various kinds to elicit the motivation to use family limitation; social pressures9 and legal sanctions10 against disapproved fertility behavior are also encountered.The English term ""Population Education11★"" is used untranslated in some countries, especially Germany.  In this specific context, it refers to the dissemination of information (in schools and other contexts) about the impact of individual reproductive behavior on broader society."
